,population,gdp,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,electricity_generation,energy_cons_change_twh,gas_electricity,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,nuclear_consumption,nuclear_electricity,oil_electricity,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,primary_energy_consumption,solar_electricity,wind_electricity,pec_copy
58,6409250.0,449407479603.2,546.94,3.591,0.0,0.0,0.0,1237.4,-5.5729797276172945,361.13,1.8646433527255526e+17,0.0,0.0,0.0,45.88665548589343,0.0,13.12,5.087000000000001,7.6372,14511.974200000002,89.502895,1294.2957550860347,38.51,16.11,1472.2294
59,6409250.0,449407479603.2,546.94,3.591,0.0,0.0,0.0,1237.4,-5.5729797276172945,361.13,1.8646433527255526e+17,0.0,0.0,0.0,45.88665548589343,0.0,13.12,5.087000000000001,7.6372,14511.974200000002,89.502895,1323.5496896930463,38.51,16.11,1472.2294
60,6409250.0,449407479603.2,546.94,3.591,0.0,0.0,0.0,1237.4,-5.5729797276172945,361.13,1.8646433527255526e+17,0.0,0.0,0.0,45.88665548589343,0.0,13.12,5.087000000000001,7.6372,14511.974200000002,89.502895,1384.7249165177918,38.51,16.11,1472.2294
61,6409250.0,449407479603.2,546.94,3.591,0.0,0.0,0.0,1237.4,-5.5729797276172945,361.13,1.8646433527255526e+17,0.0,0.0,0.0,45.88665548589343,0.0,13.12,5.087000000000001,7.6372,14511.974200000002,89.502895,1350.1702526693539,38.51,16.11,1472.2294
62,6409250.0,449407479603.2,546.94,3.591,0.0,0.0,0.0,1237.4,-5.5729797276172945,361.13,1.8646433527255526e+17,0.0,0.0,0.0,45.88665548589343,0.0,13.12,5.087000000000001,7.6372,14511.974200000002,89.502895,1476.9366403663587,38.51,16.11,1472.2294
63,6428903.0,39922931916.8,546.94,-21.8378,0.0,0.0,0.0,1237.4,3.7111410019775875,361.13,1.864643352725553e+17,0.0,0.0,0.0,39.2208465970962,0.0,13.12,-3.249199999999999,1.5435999999999999,451.5069999999999,9.639085714285715,1550.074890922898,38.51,16.11,65.631
64,6468510.0,63148060569.6,546.94,-34.029199999999996,0.0,0.0,0.0,1237.4,6.05941686746988,361.13,1.8646433527255526e+17,0.0,0.0,0.0,57.53563232312804,0.0,13.12,-16.112199999999998,1.5592,429.93539999999996,9.562620689655173,1646.5524043360572,38.51,16.11,88.7164
65,6528377.0,44714960076.8,546.94,-8.7174,0.0,0.0,0.0,1237.4,0.8089657155399476,361.13,1.864643352725553e+17,0.0,0.0,0.0,36.913882758620694,0.0,13.12,-4.6964,1.5621999999999998,2319.0732,9.595457142857143,1728.716684966043,38.51,16.11,443.01399999999995
66,6608815.0,25134790656.0,546.94,-23.947,0.0,0.0,0.0,1237.4,3.8958117647058828,361.13,1.864643352725553e+17,0.0,0.0,0.0,36.913882758620694,0.0,13.12,10.031600000000001,1.6082,453.36839999999995,9.717600000000001,1906.608723322079,38.51,16.11,21.726
67,6710138.0,88786920652.8,546.94,-5.880599999999999,0.0,0.0,0.0,1237.4,7.709486567164179,361.13,1.8646433527255526e+17,0.0,0.0,0.0,50.234082758620694,0.0,13.12,1.0439999999999998,2.6014,1316.1072,15.5076,1844.091110872966,38.51,16.11,477.58299999999997
